statement,label,polarity,dataset_id,sentence_id,n1,n2,diff,abs_diff
Is it true that eighty-six is smaller than fifty-three?,0,1,4,1411,86,53,33,33
Is it true that eighty-six is smaller than fifty-four?,0,1,4,1412,86,54,32,32
Is it true that eighty-six is smaller than fifty-five?,0,1,4,1413,86,55,31,31
Is it true that eighty-six is smaller than fifty-six?,0,1,4,1414,86,56,30,30
Is it true that eighty-six is smaller than fifty-seven?,0,1,4,1415,86,57,29,29
Is it true that eighty-six is smaller than fifty-eight?,0,1,4,1416,86,58,28,28
Is it true that eighty-six is smaller than fifty-nine?,0,1,4,1417,86,59,27,27
Is it true that eighty-six is smaller than sixty-one?,0,1,4,1418,86,61,25,25
Is it true that eighty-six is smaller than sixty-two?,0,1,4,1419,86,62,24,24
Is it true that eighty-six is smaller than sixty-three?,0,1,4,1420,86,63,23,23
Is it true that eighty-six is smaller than sixty-four?,0,1,4,1421,86,64,22,22
Is it true that eighty-six is smaller than sixty-five?,0,1,4,1422,86,65,21,21
Is it true that eighty-six is smaller than sixty-six?,0,1,4,1423,86,66,20,20
Is it true that eighty-six is smaller than sixty-seven?,0,1,4,1424,86,67,19,19
Is it true that eighty-six is smaller than sixty-eight?,0,1,4,1425,86,68,18,18
Is it true that eighty-six is smaller than sixty-nine?,0,1,4,1426,86,69,17,17
Is it true that eighty-six is smaller than seventy-one?,0,1,4,1427,86,71,15,15
Is it true that eighty-six is smaller than seventy-two?,0,1,4,1428,86,72,14,14
Is it true that eighty-six is smaller than seventy-three?,0,1,4,1429,86,73,13,13
Is it true that eighty-six is smaller than seventy-four?,0,1,4,1430,86,74,12,12
Is it true that eighty-six is smaller than seventy-five?,0,1,4,1431,86,75,11,11
Is it true that eighty-six is smaller than seventy-six?,0,1,4,1432,86,76,10,10
Is it true that eighty-six is smaller than seventy-seven?,0,1,4,1433,86,77,9,9
Is it true that eighty-six is smaller than seventy-eight?,0,1,4,1434,86,78,8,8
Is it true that eighty-six is smaller than seventy-nine?,0,1,4,1435,86,79,7,7
Is it true that eighty-six is smaller than eighty-one?,0,1,4,1436,86,81,5,5
Is it true that eighty-six is smaller than eighty-two?,0,1,4,1437,86,82,4,4
Is it true that eighty-six is smaller than eighty-three?,0,1,4,1438,86,83,3,3
Is it true that eighty-six is smaller than eighty-four?,0,1,4,1439,86,84,2,2
Is it true that eighty-six is smaller than eighty-five?,0,1,4,1440,86,85,1,1
Is it true that eighty-six is smaller than eighty-seven?,1,1,4,1441,86,87,-1,1
Is it true that eighty-six is smaller than eighty-eight?,1,1,4,1442,86,88,-2,2
Is it true that eighty-six is smaller than eighty-nine?,1,1,4,1443,86,89,-3,3
Is it true that eighty-six is smaller than ninety-one?,1,1,4,1444,86,91,-5,5
Is it true that eighty-six is smaller than ninety-two?,1,1,4,1445,86,92,-6,6
Is it true that eighty-six is smaller than ninety-three?,1,1,4,1446,86,93,-7,7
Is it true that eighty-six is smaller than ninety-four?,1,1,4,1447,86,94,-8,8
Is it true that eighty-six is smaller than ninety-five?,1,1,4,1448,86,95,-9,9
Is it true that eighty-six is smaller than ninety-six?,1,1,4,1449,86,96,-10,10
Is it true that eighty-six is smaller than ninety-seven?,1,1,4,1450,86,97,-11,11
Is it true that eighty-six is smaller than ninety-eight?,1,1,4,1451,86,98,-12,12
Is it true that eighty-six is smaller than ninety-nine?,1,1,4,1452,86,99,-13,13
Is it true that eighty-seven is smaller than fifty-one?,0,1,4,1453,87,51,36,36
Is it true that eighty-seven is smaller than fifty-two?,0,1,4,1454,87,52,35,35
Is it true that eighty-seven is smaller than fifty-three?,0,1,4,1455,87,53,34,34
Is it true that eighty-seven is smaller than fifty-four?,0,1,4,1456,87,54,33,33
Is it true that eighty-seven is smaller than fifty-five?,0,1,4,1457,87,55,32,32
Is it true that eighty-seven is smaller than fifty-six?,0,1,4,1458,87,56,31,31
Is it true that eighty-seven is smaller than fifty-seven?,0,1,4,1459,87,57,30,30
Is it true that eighty-seven is smaller than fifty-eight?,0,1,4,1460,87,58,29,29
Is it true that eighty-seven is smaller than fifty-nine?,0,1,4,1461,87,59,28,28
Is it true that eighty-seven is smaller than sixty-one?,0,1,4,1462,87,61,26,26
Is it true that eighty-seven is smaller than sixty-two?,0,1,4,1463,87,62,25,25
Is it true that eighty-seven is smaller than sixty-three?,0,1,4,1464,87,63,24,24
Is it true that eighty-seven is smaller than sixty-four?,0,1,4,1465,87,64,23,23
Is it true that eighty-seven is smaller than sixty-five?,0,1,4,1466,87,65,22,22
Is it true that eighty-seven is smaller than sixty-six?,0,1,4,1467,87,66,21,21
Is it true that eighty-seven is smaller than sixty-seven?,0,1,4,1468,87,67,20,20
Is it true that eighty-seven is smaller than sixty-eight?,0,1,4,1469,87,68,19,19
Is it true that eighty-seven is smaller than sixty-nine?,0,1,4,1470,87,69,18,18
Is it true that eighty-seven is smaller than seventy-one?,0,1,4,1471,87,71,16,16
Is it true that eighty-seven is smaller than seventy-two?,0,1,4,1472,87,72,15,15
Is it true that eighty-seven is smaller than seventy-three?,0,1,4,1473,87,73,14,14
Is it true that eighty-seven is smaller than seventy-four?,0,1,4,1474,87,74,13,13
Is it true that eighty-seven is smaller than seventy-five?,0,1,4,1475,87,75,12,12
Is it true that eighty-seven is smaller than seventy-six?,0,1,4,1476,87,76,11,11
Is it true that eighty-seven is smaller than seventy-seven?,0,1,4,1477,87,77,10,10
Is it true that eighty-seven is smaller than seventy-eight?,0,1,4,1478,87,78,9,9
Is it true that eighty-seven is smaller than seventy-nine?,0,1,4,1479,87,79,8,8
Is it true that eighty-seven is smaller than eighty-one?,0,1,4,1480,87,81,6,6
Is it true that eighty-seven is smaller than eighty-two?,0,1,4,1481,87,82,5,5
Is it true that eighty-seven is smaller than eighty-three?,0,1,4,1482,87,83,4,4
Is it true that eighty-seven is smaller than eighty-four?,0,1,4,1483,87,84,3,3
Is it true that eighty-seven is smaller than eighty-five?,0,1,4,1484,87,85,2,2
Is it true that eighty-seven is smaller than eighty-six?,0,1,4,1485,87,86,1,1
Is it true that eighty-seven is smaller than eighty-eight?,1,1,4,1486,87,88,-1,1
Is it true that eighty-seven is smaller than eighty-nine?,1,1,4,1487,87,89,-2,2
Is it true that eighty-seven is smaller than ninety-one?,1,1,4,1488,87,91,-4,4
Is it true that eighty-seven is smaller than ninety-two?,1,1,4,1489,87,92,-5,5
Is it true that eighty-seven is smaller than ninety-three?,1,1,4,1490,87,93,-6,6
Is it true that eighty-seven is smaller than ninety-four?,1,1,4,1491,87,94,-7,7
Is it true that eighty-seven is smaller than ninety-five?,1,1,4,1492,87,95,-8,8
Is it true that eighty-seven is smaller than ninety-six?,1,1,4,1493,87,96,-9,9
Is it true that eighty-seven is smaller than ninety-seven?,1,1,4,1494,87,97,-10,10
Is it true that eighty-seven is smaller than ninety-eight?,1,1,4,1495,87,98,-11,11
Is it true that eighty-seven is smaller than ninety-nine?,1,1,4,1496,87,99,-12,12
Is it true that eighty-eight is smaller than fifty-one?,0,1,4,1497,88,51,37,37
Is it true that eighty-eight is smaller than fifty-two?,0,1,4,1498,88,52,36,36
Is it true that eighty-eight is smaller than fifty-three?,0,1,4,1499,88,53,35,35
Is it true that eighty-eight is smaller than fifty-four?,0,1,4,1500,88,54,34,34
Is it true that eighty-eight is smaller than fifty-five?,0,1,4,1501,88,55,33,33
Is it true that eighty-eight is smaller than fifty-six?,0,1,4,1502,88,56,32,32
Is it true that eighty-eight is smaller than fifty-seven?,0,1,4,1503,88,57,31,31
Is it true that eighty-eight is smaller than fifty-eight?,0,1,4,1504,88,58,30,30
Is it true that eighty-eight is smaller than fifty-nine?,0,1,4,1505,88,59,29,29
Is it true that eighty-eight is smaller than sixty-one?,0,1,4,1506,88,61,27,27
Is it true that eighty-eight is smaller than sixty-two?,0,1,4,1507,88,62,26,26
Is it true that eighty-eight is smaller than sixty-three?,0,1,4,1508,88,63,25,25
Is it true that eighty-eight is smaller than sixty-four?,0,1,4,1509,88,64,24,24
Is it true that eighty-eight is smaller than sixty-five?,0,1,4,1510,88,65,23,23
Is it true that eighty-eight is smaller than sixty-six?,0,1,4,1511,88,66,22,22
Is it true that eighty-eight is smaller than sixty-seven?,0,1,4,1512,88,67,21,21
Is it true that eighty-eight is smaller than sixty-eight?,0,1,4,1513,88,68,20,20
Is it true that eighty-eight is smaller than sixty-nine?,0,1,4,1514,88,69,19,19
Is it true that eighty-eight is smaller than seventy-one?,0,1,4,1515,88,71,17,17
Is it true that eighty-eight is smaller than seventy-two?,0,1,4,1516,88,72,16,16
Is it true that eighty-eight is smaller than seventy-three?,0,1,4,1517,88,73,15,15
Is it true that eighty-eight is smaller than seventy-four?,0,1,4,1518,88,74,14,14
Is it true that eighty-eight is smaller than seventy-five?,0,1,4,1519,88,75,13,13
Is it true that eighty-eight is smaller than seventy-six?,0,1,4,1520,88,76,12,12
Is it true that eighty-eight is smaller than seventy-seven?,0,1,4,1521,88,77,11,11
Is it true that eighty-eight is smaller than seventy-eight?,0,1,4,1522,88,78,10,10
Is it true that eighty-eight is smaller than seventy-nine?,0,1,4,1523,88,79,9,9
Is it true that eighty-eight is smaller than eighty-one?,0,1,4,1524,88,81,7,7
Is it true that eighty-eight is smaller than eighty-two?,0,1,4,1525,88,82,6,6
Is it true that eighty-eight is smaller than eighty-three?,0,1,4,1526,88,83,5,5
Is it true that eighty-eight is smaller than eighty-four?,0,1,4,1527,88,84,4,4
Is it true that eighty-eight is smaller than eighty-five?,0,1,4,1528,88,85,3,3
Is it true that eighty-eight is smaller than eighty-six?,0,1,4,1529,88,86,2,2
Is it true that eighty-eight is smaller than eighty-seven?,0,1,4,1530,88,87,1,1
Is it true that eighty-eight is smaller than eighty-nine?,1,1,4,1531,88,89,-1,1
Is it true that eighty-eight is smaller than ninety-one?,1,1,4,1532,88,91,-3,3
Is it true that eighty-eight is smaller than ninety-two?,1,1,4,1533,88,92,-4,4
Is it true that eighty-eight is smaller than ninety-three?,1,1,4,1534,88,93,-5,5
Is it true that eighty-eight is smaller than ninety-four?,1,1,4,1535,88,94,-6,6
Is it true that eighty-eight is smaller than ninety-five?,1,1,4,1536,88,95,-7,7
Is it true that eighty-eight is smaller than ninety-six?,1,1,4,1537,88,96,-8,8
Is it true that eighty-eight is smaller than ninety-seven?,1,1,4,1538,88,97,-9,9
Is it true that eighty-eight is smaller than ninety-eight?,1,1,4,1539,88,98,-10,10
Is it true that eighty-eight is smaller than ninety-nine?,1,1,4,1540,88,99,-11,11
Is it true that eighty-nine is smaller than fifty-one?,0,1,4,1541,89,51,38,38
Is it true that eighty-nine is smaller than fifty-two?,0,1,4,1542,89,52,37,37
Is it true that eighty-nine is smaller than fifty-three?,0,1,4,1543,89,53,36,36
Is it true that eighty-nine is smaller than fifty-four?,0,1,4,1544,89,54,35,35
Is it true that eighty-nine is smaller than fifty-five?,0,1,4,1545,89,55,34,34
Is it true that eighty-nine is smaller than fifty-six?,0,1,4,1546,89,56,33,33
Is it true that eighty-nine is smaller than fifty-seven?,0,1,4,1547,89,57,32,32
Is it true that eighty-nine is smaller than fifty-eight?,0,1,4,1548,89,58,31,31
Is it true that eighty-nine is smaller than fifty-nine?,0,1,4,1549,89,59,30,30
Is it true that eighty-nine is smaller than sixty-one?,0,1,4,1550,89,61,28,28
Is it true that eighty-nine is smaller than sixty-two?,0,1,4,1551,89,62,27,27
Is it true that eighty-nine is smaller than sixty-three?,0,1,4,1552,89,63,26,26
Is it true that eighty-nine is smaller than sixty-four?,0,1,4,1553,89,64,25,25
Is it true that eighty-nine is smaller than sixty-five?,0,1,4,1554,89,65,24,24
Is it true that eighty-nine is smaller than sixty-six?,0,1,4,1555,89,66,23,23
Is it true that eighty-nine is smaller than sixty-seven?,0,1,4,1556,89,67,22,22
Is it true that eighty-nine is smaller than sixty-eight?,0,1,4,1557,89,68,21,21
Is it true that eighty-nine is smaller than sixty-nine?,0,1,4,1558,89,69,20,20
Is it true that eighty-nine is smaller than seventy-one?,0,1,4,1559,89,71,18,18
Is it true that eighty-nine is smaller than seventy-two?,0,1,4,1560,89,72,17,17
Is it true that eighty-nine is smaller than seventy-three?,0,1,4,1561,89,73,16,16
Is it true that eighty-nine is smaller than seventy-four?,0,1,4,1562,89,74,15,15
Is it true that eighty-nine is smaller than seventy-five?,0,1,4,1563,89,75,14,14
Is it true that eighty-nine is smaller than seventy-six?,0,1,4,1564,89,76,13,13
Is it true that eighty-nine is smaller than seventy-seven?,0,1,4,1565,89,77,12,12
Is it true that eighty-nine is smaller than seventy-eight?,0,1,4,1566,89,78,11,11
Is it true that eighty-nine is smaller than seventy-nine?,0,1,4,1567,89,79,10,10
Is it true that eighty-nine is smaller than eighty-one?,0,1,4,1568,89,81,8,8
Is it true that eighty-nine is smaller than eighty-two?,0,1,4,1569,89,82,7,7
Is it true that eighty-nine is smaller than eighty-three?,0,1,4,1570,89,83,6,6
Is it true that eighty-nine is smaller than eighty-four?,0,1,4,1571,89,84,5,5
Is it true that eighty-nine is smaller than eighty-five?,0,1,4,1572,89,85,4,4
Is it true that eighty-nine is smaller than eighty-six?,0,1,4,1573,89,86,3,3
Is it true that eighty-nine is smaller than eighty-seven?,0,1,4,1574,89,87,2,2
Is it true that eighty-nine is smaller than eighty-eight?,0,1,4,1575,89,88,1,1
Is it true that eighty-nine is smaller than ninety-one?,1,1,4,1576,89,91,-2,2
Is it true that eighty-nine is smaller than ninety-two?,1,1,4,1577,89,92,-3,3
Is it true that eighty-nine is smaller than ninety-three?,1,1,4,1578,89,93,-4,4
Is it true that eighty-nine is smaller than ninety-four?,1,1,4,1579,89,94,-5,5
Is it true that eighty-nine is smaller than ninety-five?,1,1,4,1580,89,95,-6,6
Is it true that eighty-nine is smaller than ninety-six?,1,1,4,1581,89,96,-7,7
Is it true that eighty-nine is smaller than ninety-seven?,1,1,4,1582,89,97,-8,8
Is it true that eighty-nine is smaller than ninety-eight?,1,1,4,1583,89,98,-9,9
Is it true that eighty-nine is smaller than ninety-nine?,1,1,4,1584,89,99,-10,10
Is it true that ninety-one is smaller than fifty-one?,0,1,4,1585,91,51,40,40
Is it true that ninety-one is smaller than fifty-two?,0,1,4,1586,91,52,39,39
Is it true that ninety-one is smaller than fifty-three?,0,1,4,1587,91,53,38,38
Is it true that ninety-one is smaller than fifty-four?,0,1,4,1588,91,54,37,37
Is it true that ninety-one is smaller than fifty-five?,0,1,4,1589,91,55,36,36
Is it true that ninety-one is smaller than fifty-six?,0,1,4,1590,91,56,35,35
Is it true that ninety-one is smaller than fifty-seven?,0,1,4,1591,91,57,34,34
Is it true that ninety-one is smaller than fifty-eight?,0,1,4,1592,91,58,33,33
Is it true that ninety-one is smaller than fifty-nine?,0,1,4,1593,91,59,32,32
Is it true that ninety-one is smaller than sixty-one?,0,1,4,1594,91,61,30,30
Is it true that ninety-one is smaller than sixty-two?,0,1,4,1595,91,62,29,29
Is it true that ninety-one is smaller than sixty-three?,0,1,4,1596,91,63,28,28
Is it true that ninety-one is smaller than sixty-four?,0,1,4,1597,91,64,27,27
Is it true that ninety-one is smaller than sixty-five?,0,1,4,1598,91,65,26,26
Is it true that ninety-one is smaller than sixty-six?,0,1,4,1599,91,66,25,25
Is it true that ninety-one is smaller than sixty-seven?,0,1,4,1600,91,67,24,24
Is it true that ninety-one is smaller than sixty-eight?,0,1,4,1601,91,68,23,23
Is it true that ninety-one is smaller than sixty-nine?,0,1,4,1602,91,69,22,22
Is it true that ninety-one is smaller than seventy-one?,0,1,4,1603,91,71,20,20
Is it true that ninety-one is smaller than seventy-two?,0,1,4,1604,91,72,19,19
Is it true that ninety-one is smaller than seventy-three?,0,1,4,1605,91,73,18,18
Is it true that ninety-one is smaller than seventy-four?,0,1,4,1606,91,74,17,17
Is it true that ninety-one is smaller than seventy-five?,0,1,4,1607,91,75,16,16
Is it true that ninety-one is smaller than seventy-six?,0,1,4,1608,91,76,15,15
Is it true that ninety-one is smaller than seventy-seven?,0,1,4,1609,91,77,14,14
Is it true that ninety-one is smaller than seventy-eight?,0,1,4,1610,91,78,13,13
Is it true that ninety-one is smaller than seventy-nine?,0,1,4,1611,91,79,12,12
Is it true that ninety-one is smaller than eighty-one?,0,1,4,1612,91,81,10,10
Is it true that ninety-one is smaller than eighty-two?,0,1,4,1613,91,82,9,9
Is it true that ninety-one is smaller than eighty-three?,0,1,4,1614,91,83,8,8
Is it true that ninety-one is smaller than eighty-four?,0,1,4,1615,91,84,7,7
Is it true that ninety-one is smaller than eighty-five?,0,1,4,1616,91,85,6,6
Is it true that ninety-one is smaller than eighty-six?,0,1,4,1617,91,86,5,5
Is it true that ninety-one is smaller than eighty-seven?,0,1,4,1618,91,87,4,4
Is it true that ninety-one is smaller than eighty-eight?,0,1,4,1619,91,88,3,3
Is it true that ninety-one is smaller than eighty-nine?,0,1,4,1620,91,89,2,2
Is it true that ninety-one is smaller than ninety-two?,1,1,4,1621,91,92,-1,1
Is it true that ninety-one is smaller than ninety-three?,1,1,4,1622,91,93,-2,2
Is it true that ninety-one is smaller than ninety-four?,1,1,4,1623,91,94,-3,3
Is it true that ninety-one is smaller than ninety-five?,1,1,4,1624,91,95,-4,4
Is it true that ninety-one is smaller than ninety-six?,1,1,4,1625,91,96,-5,5
Is it true that ninety-one is smaller than ninety-seven?,1,1,4,1626,91,97,-6,6
Is it true that ninety-one is smaller than ninety-eight?,1,1,4,1627,91,98,-7,7
Is it true that ninety-one is smaller than ninety-nine?,1,1,4,1628,91,99,-8,8
Is it true that ninety-two is smaller than fifty-one?,0,1,4,1629,92,51,41,41
Is it true that ninety-two is smaller than fifty-two?,0,1,4,1630,92,52,40,40
Is it true that ninety-two is smaller than fifty-three?,0,1,4,1631,92,53,39,39
Is it true that ninety-two is smaller than fifty-four?,0,1,4,1632,92,54,38,38
Is it true that ninety-two is smaller than fifty-five?,0,1,4,1633,92,55,37,37
Is it true that ninety-two is smaller than fifty-six?,0,1,4,1634,92,56,36,36
Is it true that ninety-two is smaller than fifty-seven?,0,1,4,1635,92,57,35,35
Is it true that ninety-two is smaller than fifty-eight?,0,1,4,1636,92,58,34,34
Is it true that ninety-two is smaller than fifty-nine?,0,1,4,1637,92,59,33,33
Is it true that ninety-two is smaller than sixty-one?,0,1,4,1638,92,61,31,31
Is it true that ninety-two is smaller than sixty-two?,0,1,4,1639,92,62,30,30
Is it true that ninety-two is smaller than sixty-three?,0,1,4,1640,92,63,29,29
Is it true that ninety-two is smaller than sixty-four?,0,1,4,1641,92,64,28,28
Is it true that ninety-two is smaller than sixty-five?,0,1,4,1642,92,65,27,27
Is it true that ninety-two is smaller than sixty-six?,0,1,4,1643,92,66,26,26
Is it true that ninety-two is smaller than sixty-seven?,0,1,4,1644,92,67,25,25
Is it true that ninety-two is smaller than sixty-eight?,0,1,4,1645,92,68,24,24
Is it true that ninety-two is smaller than sixty-nine?,0,1,4,1646,92,69,23,23
Is it true that ninety-two is smaller than seventy-one?,0,1,4,1647,92,71,21,21
Is it true that ninety-two is smaller than seventy-two?,0,1,4,1648,92,72,20,20
Is it true that ninety-two is smaller than seventy-three?,0,1,4,1649,92,73,19,19
Is it true that ninety-two is smaller than seventy-four?,0,1,4,1650,92,74,18,18
Is it true that ninety-two is smaller than seventy-five?,0,1,4,1651,92,75,17,17
Is it true that ninety-two is smaller than seventy-six?,0,1,4,1652,92,76,16,16
Is it true that ninety-two is smaller than seventy-seven?,0,1,4,1653,92,77,15,15
Is it true that ninety-two is smaller than seventy-eight?,0,1,4,1654,92,78,14,14
Is it true that ninety-two is smaller than seventy-nine?,0,1,4,1655,92,79,13,13
Is it true that ninety-two is smaller than eighty-one?,0,1,4,1656,92,81,11,11
Is it true that ninety-two is smaller than eighty-two?,0,1,4,1657,92,82,10,10
Is it true that ninety-two is smaller than eighty-three?,0,1,4,1658,92,83,9,9
Is it true that ninety-two is smaller than eighty-four?,0,1,4,1659,92,84,8,8
Is it true that ninety-two is smaller than eighty-five?,0,1,4,1660,92,85,7,7
Is it true that ninety-two is smaller than eighty-six?,0,1,4,1661,92,86,6,6
Is it true that ninety-two is smaller than eighty-seven?,0,1,4,1662,92,87,5,5
Is it true that ninety-two is smaller than eighty-eight?,0,1,4,1663,92,88,4,4
Is it true that ninety-two is smaller than eighty-nine?,0,1,4,1664,92,89,3,3
Is it true that ninety-two is smaller than ninety-one?,0,1,4,1665,92,91,1,1
Is it true that ninety-two is smaller than ninety-three?,1,1,4,1666,92,93,-1,1
Is it true that ninety-two is smaller than ninety-four?,1,1,4,1667,92,94,-2,2
Is it true that ninety-two is smaller than ninety-five?,1,1,4,1668,92,95,-3,3
Is it true that ninety-two is smaller than ninety-six?,1,1,4,1669,92,96,-4,4
Is it true that ninety-two is smaller than ninety-seven?,1,1,4,1670,92,97,-5,5
Is it true that ninety-two is smaller than ninety-eight?,1,1,4,1671,92,98,-6,6
Is it true that ninety-two is smaller than ninety-nine?,1,1,4,1672,92,99,-7,7
Is it true that ninety-three is smaller than fifty-one?,0,1,4,1673,93,51,42,42
Is it true that ninety-three is smaller than fifty-two?,0,1,4,1674,93,52,41,41
Is it true that ninety-three is smaller than fifty-three?,0,1,4,1675,93,53,40,40
Is it true that ninety-three is smaller than fifty-four?,0,1,4,1676,93,54,39,39
Is it true that ninety-three is smaller than fifty-five?,0,1,4,1677,93,55,38,38
Is it true that ninety-three is smaller than fifty-six?,0,1,4,1678,93,56,37,37
Is it true that ninety-three is smaller than fifty-seven?,0,1,4,1679,93,57,36,36
Is it true that ninety-three is smaller than fifty-eight?,0,1,4,1680,93,58,35,35
Is it true that ninety-three is smaller than fifty-nine?,0,1,4,1681,93,59,34,34
Is it true that ninety-three is smaller than sixty-one?,0,1,4,1682,93,61,32,32
Is it true that ninety-three is smaller than sixty-two?,0,1,4,1683,93,62,31,31
Is it true that ninety-three is smaller than sixty-three?,0,1,4,1684,93,63,30,30
Is it true that ninety-three is smaller than sixty-four?,0,1,4,1685,93,64,29,29
Is it true that ninety-three is smaller than sixty-five?,0,1,4,1686,93,65,28,28
Is it true that ninety-three is smaller than sixty-six?,0,1,4,1687,93,66,27,27
Is it true that ninety-three is smaller than sixty-seven?,0,1,4,1688,93,67,26,26
Is it true that ninety-three is smaller than sixty-eight?,0,1,4,1689,93,68,25,25
Is it true that ninety-three is smaller than sixty-nine?,0,1,4,1690,93,69,24,24
Is it true that ninety-three is smaller than seventy-one?,0,1,4,1691,93,71,22,22
Is it true that ninety-three is smaller than seventy-two?,0,1,4,1692,93,72,21,21
Is it true that ninety-three is smaller than seventy-three?,0,1,4,1693,93,73,20,20
Is it true that ninety-three is smaller than seventy-four?,0,1,4,1694,93,74,19,19
Is it true that ninety-three is smaller than seventy-five?,0,1,4,1695,93,75,18,18
Is it true that ninety-three is smaller than seventy-six?,0,1,4,1696,93,76,17,17
Is it true that ninety-three is smaller than seventy-seven?,0,1,4,1697,93,77,16,16
Is it true that ninety-three is smaller than seventy-eight?,0,1,4,1698,93,78,15,15
Is it true that ninety-three is smaller than seventy-nine?,0,1,4,1699,93,79,14,14
Is it true that ninety-three is smaller than eighty-one?,0,1,4,1700,93,81,12,12
Is it true that ninety-three is smaller than eighty-two?,0,1,4,1701,93,82,11,11
Is it true that ninety-three is smaller than eighty-three?,0,1,4,1702,93,83,10,10
Is it true that ninety-three is smaller than eighty-four?,0,1,4,1703,93,84,9,9
Is it true that ninety-three is smaller than eighty-five?,0,1,4,1704,93,85,8,8
Is it true that ninety-three is smaller than eighty-six?,0,1,4,1705,93,86,7,7
Is it true that ninety-three is smaller than eighty-seven?,0,1,4,1706,93,87,6,6
Is it true that ninety-three is smaller than eighty-eight?,0,1,4,1707,93,88,5,5
Is it true that ninety-three is smaller than eighty-nine?,0,1,4,1708,93,89,4,4
Is it true that ninety-three is smaller than ninety-one?,0,1,4,1709,93,91,2,2
Is it true that ninety-three is smaller than ninety-two?,0,1,4,1710,93,92,1,1
Is it true that ninety-three is smaller than ninety-four?,1,1,4,1711,93,94,-1,1
Is it true that ninety-three is smaller than ninety-five?,1,1,4,1712,93,95,-2,2
Is it true that ninety-three is smaller than ninety-six?,1,1,4,1713,93,96,-3,3
Is it true that ninety-three is smaller than ninety-seven?,1,1,4,1714,93,97,-4,4
Is it true that ninety-three is smaller than ninety-eight?,1,1,4,1715,93,98,-5,5
Is it true that ninety-three is smaller than ninety-nine?,1,1,4,1716,93,99,-6,6
Is it true that ninety-four is smaller than fifty-one?,0,1,4,1717,94,51,43,43
Is it true that ninety-four is smaller than fifty-two?,0,1,4,1718,94,52,42,42
Is it true that ninety-four is smaller than fifty-three?,0,1,4,1719,94,53,41,41
Is it true that ninety-four is smaller than fifty-four?,0,1,4,1720,94,54,40,40
Is it true that ninety-four is smaller than fifty-five?,0,1,4,1721,94,55,39,39
Is it true that ninety-four is smaller than fifty-six?,0,1,4,1722,94,56,38,38
Is it true that ninety-four is smaller than fifty-seven?,0,1,4,1723,94,57,37,37
Is it true that ninety-four is smaller than fifty-eight?,0,1,4,1724,94,58,36,36
Is it true that ninety-four is smaller than fifty-nine?,0,1,4,1725,94,59,35,35
Is it true that ninety-four is smaller than sixty-one?,0,1,4,1726,94,61,33,33
Is it true that ninety-four is smaller than sixty-two?,0,1,4,1727,94,62,32,32
Is it true that ninety-four is smaller than sixty-three?,0,1,4,1728,94,63,31,31
Is it true that ninety-four is smaller than sixty-four?,0,1,4,1729,94,64,30,30
Is it true that ninety-four is smaller than sixty-five?,0,1,4,1730,94,65,29,29
Is it true that ninety-four is smaller than sixty-six?,0,1,4,1731,94,66,28,28
Is it true that ninety-four is smaller than sixty-seven?,0,1,4,1732,94,67,27,27
Is it true that ninety-four is smaller than sixty-eight?,0,1,4,1733,94,68,26,26
Is it true that ninety-four is smaller than sixty-nine?,0,1,4,1734,94,69,25,25
Is it true that ninety-four is smaller than seventy-one?,0,1,4,1735,94,71,23,23
Is it true that ninety-four is smaller than seventy-two?,0,1,4,1736,94,72,22,22
Is it true that ninety-four is smaller than seventy-three?,0,1,4,1737,94,73,21,21
Is it true that ninety-four is smaller than seventy-four?,0,1,4,1738,94,74,20,20
Is it true that ninety-four is smaller than seventy-five?,0,1,4,1739,94,75,19,19
Is it true that ninety-four is smaller than seventy-six?,0,1,4,1740,94,76,18,18
Is it true that ninety-four is smaller than seventy-seven?,0,1,4,1741,94,77,17,17
Is it true that ninety-four is smaller than seventy-eight?,0,1,4,1742,94,78,16,16
Is it true that ninety-four is smaller than seventy-nine?,0,1,4,1743,94,79,15,15
Is it true that ninety-four is smaller than eighty-one?,0,1,4,1744,94,81,13,13
Is it true that ninety-four is smaller than eighty-two?,0,1,4,1745,94,82,12,12
Is it true that ninety-four is smaller than eighty-three?,0,1,4,1746,94,83,11,11
Is it true that ninety-four is smaller than eighty-four?,0,1,4,1747,94,84,10,10
Is it true that ninety-four is smaller than eighty-five?,0,1,4,1748,94,85,9,9
Is it true that ninety-four is smaller than eighty-six?,0,1,4,1749,94,86,8,8
Is it true that ninety-four is smaller than eighty-seven?,0,1,4,1750,94,87,7,7
Is it true that ninety-four is smaller than eighty-eight?,0,1,4,1751,94,88,6,6
Is it true that ninety-four is smaller than eighty-nine?,0,1,4,1752,94,89,5,5
Is it true that ninety-four is smaller than ninety-one?,0,1,4,1753,94,91,3,3
Is it true that ninety-four is smaller than ninety-two?,0,1,4,1754,94,92,2,2
Is it true that ninety-four is smaller than ninety-three?,0,1,4,1755,94,93,1,1
Is it true that ninety-four is smaller than ninety-five?,1,1,4,1756,94,95,-1,1
Is it true that ninety-four is smaller than ninety-six?,1,1,4,1757,94,96,-2,2
Is it true that ninety-four is smaller than ninety-seven?,1,1,4,1758,94,97,-3,3
Is it true that ninety-four is smaller than ninety-eight?,1,1,4,1759,94,98,-4,4
